"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/8dcaf96d-68ee-4fc6-bfdc-fdfc564e134a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LVNDMARK","1780794690","160110","162078","11122","1483913","259716","Partner","false","English","https://www.twitch.tv/lvndmark"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/fc7b15b2-e400-4e74-8c8b-2ad3725e5770-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sodapoppin","1750915005","96885","68378","18071","8966121","5640199","Partner","false","English","https://www.twitch.tv/sodapoppin"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/929b9591-07c5-4adb-adf0-5f0897332391-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Rainbow6","1697619450","71880","149268","23617","3249894","239033","Partner","false","English","https://www.twitch.tv/rainbow6"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/50e4e7b2-ae1c-43dd-ae3a-243de06a9034-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","k3soju","1656878610","123810","30785","13382","666717","137538","Partner","false","English","https://www.twitch.tv/k3soju"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/c7a4c96e-a434-4dfa-9bcf-6190995dd536-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aceu","1651233900","112620","36749","14661","2887944","772964","Partner","false","English","https://www.twitch.tv/aceu"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/148c3b8a-a78b-4139-a429-7d3d90ce8a27-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CohhCarnage","1646025870","183765","32846","8957","1714648","65841","Partner","false","English","https://www.twitch.tv/cohhcarnage"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/b3fc1f16-0818-4121-8711-c31b9469bc21-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","GamesDoneQuick","1642530885","152490","114165","10771","2071075","96566","Partner","false","English","https://www.twitch.tv/gamesdonequick"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Gorgc","1618099590","139545","93988","11595","774286","91069","Partner","false","English","https://www.twitch.tv/gorgc"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MOONMOON","1606500150","123765","28361","12980","1183323","41672","Partner","false","English","https://www.twitch.tv/moonmoon"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/c02fd1f5-a521-4649-982b-e86f6f10bc23-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","buddha","1595876115","119385","67137","13367","871919","123952","Partner","true","English","https://www.twitch.tv/buddha"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/d5a4b94c-5f59-4136-9e00-3311b06fdc63-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BLASTPremier","1555155885","34785","227568","44707","2350285","293052","Partner","false","English","https://www.twitch.tv/blastpremier"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/df6f775d-8794-4cbe-aa85-dbdc72975696-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","moistcr1tikal","1551544680","118575","69435","13085","5955582","1276565","Partner","false","English","https://www.twitch.tv/moistcr1tikal"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/d0bd11ee-bd2e-4143-9171-b0b85875a94a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LCK","1438790460","38520","307586","37351","2061479","240107","Partner","false","English","https://www.twitch.tv/lck"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/8f89b1cc-4c97-4e2b-a6d8-b288f3963bc5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Castro_1021","1427783640","76440","150694","18678","3716579","327884","Partner","false","English","https://www.twitch.tv/castro_1021"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Elajjaz","1352880270","166890","22212","8106","532700","62627","Partner","false","English","https://www.twitch.tv/elajjaz"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/2a74b7da-4c2f-4a20-8a02-c7d77064c281-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PENTA","1344662970","160830","22669","8360","364931","53562","Partner","false","English","https://www.twitch.tv/penta"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/f65f290a-d37e-4c33-bc74-de6049eddf55-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Tfue","1311080925","120150","52689","10912","11537464","497781","Partner","false","English","https://www.twitch.tv/tfue"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","zackrawrr","1251873660","95640","78179","13089","2402428","418658","Partner","false","English","https://www.twitch.tv/zackrawrr"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ironmouse","1238157405","124875","45312","9915","2435431","540101","Partner","false","English","https://www.twitch.tv/ironmouse"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/c67f5670-2877-4d51-b42a-38c8cf20fe31-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Maximum","1237327440","113850","76690","10868","587757","98509","Partner","false","English","https://www.twitch.tv/maximum"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/875051f0-fd79-409f-bd1c-5a1eac2f7684-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DisguisedToast","1197136350","83430","79178","14348","2833929","453988","Partner","false","English","https://www.twitch.tv/disguisedtoast"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/476ee93d-66a6-4e57-b3a9-db1ceb168ad8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","EsfandTV","1149675735","190125","53523","6047","1371346","187513","Partner","false","English","https://www.twitch.tv/esfandtv"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/c0a4ea0a-77ad-441e-b29f-d95463b7ef47-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PGL","1135182300","15480","608041","73332","1978451","348466","Partner","false","English","https://www.twitch.tv/pgl"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/f700cd74-e74c-42a4-ba5b-18efb486eb92-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Clix","1129749270","82245","95503","13736","8581081","1229887","Partner","false","English","https://www.twitch.tv/clix"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/6d33e15c-f918-468f-9a29-f56399786532-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Pestily","1120915515","127290","217600","8805","1480663","130475","Partner","false","English","https://www.twitch.tv/pestily"
