"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/lvpes-profile_image-b9a288b926641fe4-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LVPes","217275390","119685","16028","1815","1085937","-2135","Community","false","Spanish","https://www.twitch.tv/lvpes"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/f3e243dc-0936-45c1-bb0c-a758922334bc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TomateKing","205107150","53865","8079","3807","258836","28391","Partner","true","Spanish","https://www.twitch.tv/tomateking"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/fa589af4-5637-45f1-a179-d1cded652df8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Staryuuki","203352210","84720","16162","2400","3544754","87441","Partner","false","Spanish","https://www.twitch.tv/staryuuki"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/413e9efe-c431-4996-ba06-448da296c733-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Toniki","200920755","114060","20166","1761","326080","30403","Partner","false","Spanish","https://www.twitch.tv/toniki"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/1f350de3-38db-4849-b909-3a0f30b77f05-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","mfreak00","198337755","127965","14025","1549","103849","16722","Partner","false","Spanish","https://www.twitch.tv/mfreak00"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/c17b93f8-a37b-4f40-98c0-aac841c1e414-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Silithur","197279370","133530","18421","1477","626405","18358","Partner","false","Spanish","https://www.twitch.tv/silithur"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/cc594a1b-4ace-4cbd-9846-f871f329bd39-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SirMaza","191877960","107295","11406","1788","479884","44246","Partner","false","Spanish","https://www.twitch.tv/sirmaza"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/3bceb6f1-072f-4b0b-8e89-e15c0cfb671f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LUZU_TV","191073240","173490","8929","1101","504951","47108","Community","false","Spanish","https://www.twitch.tv/luzu_tv"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/3b8cca40-f534-4cf9-9109-a1f258f30ddf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Zeling","187094685","77775","9408","2405","628393","39630","Partner","false","Spanish","https://www.twitch.tv/zeling"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/7fb4bdcc-e590-4ff7-b2bc-76e1532ddeb8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DiarioMARCA","185468715","19200","62592","9660","40858","1488","Partner","false","Spanish","https://www.twitch.tv/diariomarca"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/14a88ce5-6e73-4ab3-bcee-14c5473c3f5c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","GUANYAR","185373090","50490","26820","3671","625936","65733","Partner","false","Spanish","https://www.twitch.tv/guanyar"
